gene_id,symbol,gene_name,log2_fold_change,logCPM,LR,PValue,FDR,entrezgene_id
ENSCAFG00845021135,TXNDC12,"RAB3B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9778]",1.963388915,7.376632779,233.0899635,1.26E-52,9.55E-51,609843
ENSCAFG00845009201,#N/A,#N/A,3.400266957,7.759052348,233.0616923,1.28E-52,9.63E-51,#N/A
ENSCAFG00845004479,UBE2K,ubiquitin conjugating enzyme E2 K [Source:HGNC Symbol;Acc:HGNC:4914],1.658795647,6.810423761,232.7847119,1.47E-52,1.10E-50,609531
ENSCAFG00845029098,TRUB2,TruB pseudouridine synthase family member 2 [Source:HGNC Symbol;Acc:HGNC:17170],1.688940529,6.199600626,232.301853,1.88E-52,1.39E-50,608574
ENSCAFG00845002205,RPS29,,2.707861469,10.63490611,231.4575863,2.87E-52,2.11E-50,610596
ENSCAFG00845031075,TBXAS1,thromboxane A synthase 1 [Source:HGNC Symbol;Acc:HGNC:11609],2.794585244,9.060314277,230.8286224,3.93E-52,2.86E-50,482771
ENSCAFG00845019909,PRPF38A,pre-mRNA processing factor 38A [Source:HGNC Symbol;Acc:HGNC:25930],1.821837224,6.184522044,230.4762029,4.69E-52,3.39E-50,475350
ENSCAFG00845003544,TAF13,TATA-box binding protein associated factor 13 [Source:NCBI gene (formerly Entrezgene);Acc:100688743],1.933263438,6.395690428,229.3691507,8.18E-52,5.88E-50,490126
ENSCAFG00845006419,RPL27,ribosomal protein L27 [Source:NCBI gene (formerly Entrezgene);Acc:403688],2.21181763,9.857667824,229.3566116,8.23E-52,5.89E-50,403688
ENSCAFG00845029014,EIF1AX,eukaryotic translation initiation factor 1A X-linked [Source:HGNC Symbol;Acc:HGNC:3250],1.735891835,6.522812195,229.1696259,9.05E-52,6.43E-50,119868387
ENSCAFG00845004690,PAF1,"PAF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:25459]",1.886004702,6.764476011,228.6760755,1.16E-51,8.20E-50,476464
ENSCAFG00845012618,NDUFS7,NADH:ubiquinone oxidoreductase core subunit S7 [Source:HGNC Symbol;Acc:HGNC:7714],1.769450735,6.531006089,227.4661911,2.13E-51,1.49E-49,476754
ENSCAFG00845021939,TNFAIP8L2,TNF alpha induced protein 8 like 2 [Source:HGNC Symbol;Acc:HGNC:26277],2.193835453,6.153476648,227.3022717,2.31E-51,1.61E-49,483192
ENSCAFG00845013155,CHCHD2,coiled-coil-helix-coiled-coil-helix domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21645],1.732138067,7.765510667,227.1304814,2.52E-51,1.74E-49,479702
ENSCAFG00845013932,CEL,general transcription factor IIIC subunit 5 [Source:HGNC Symbol;Acc:HGNC:4668],2.044095291,6.16262338,226.4415117,3.56E-51,2.45E-49,491280
ENSCAFG00845028627,RPL10,,2.146584608,11.83619272,225.2745395,6.40E-51,4.36E-49,119868551
ENSCAFG00845006364,RPL10A,ribosomal protein L10a [Source:NCBI gene (formerly Entrezgene);Acc:474884],1.977353769,10.60669285,224.719768,8.45E-51,5.73E-49,474884
ENSCAFG00845030632,UXT,ubiquitously expressed prefoldin like chaperone [Source:HGNC Symbol;Acc:HGNC:12641],2.788859376,5.350431012,223.6561806,1.44E-50,9.73E-49,480900
ENSCAFG00845025345,FUT7,fucosyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4018],2.514077885,6.491661393,223.2657348,1.75E-50,1.18E-48,449026
ENSCAFG00845029048,NAA20,,1.881403617,6.210646911,222.7037428,2.33E-50,1.55E-48,477138
ENSCAFG00845017494,FRG1,,1.943268785,5.42945345,221.5049976,4.25E-50,2.81E-48,100856082
ENSCAFG00845001007,RPL18,ribosomal protein L18 [Source:NCBI gene (formerly Entrezgene);Acc:476422],2.336141609,10.91885657,221.2513391,4.82E-50,3.18E-48,476422
ENSCAFG00845020666,EIF1AY,,2.189338381,5.997058662,221.1810084,5.00E-50,3.27E-48,119868752
ENSCAFG00845022243,PPP1R7,protein phosphatase 1 regulatory subunit 7 [Source:HGNC Symbol;Acc:HGNC:9295],1.806127607,6.280319468,220.579813,6.76E-50,4.41E-48,100855698
ENSCAFG00845023564,MORF4L2,mortality factor 4 like 2 [Source:HGNC Symbol;Acc:HGNC:16849],2.039580955,7.007061377,219.7650179,1.02E-49,6.60E-48,481001
ENSCAFG00845018887,TMBIM6,transmembrane BAX inhibitor motif containing 6 [Source:NCBI gene (formerly Entrezgene);Acc:477614],1.651607283,10.93736801,216.9211737,4.25E-49,2.74E-47,477614
ENSCAFG00845004578,PSME1,,2.0951397,7.902133737,216.4757158,5.31E-49,3.41E-47,480256
ENSCAFG00845020005,RPS4X,ribosomal protein S4 X-linked [Source:NCBI gene (formerly Entrezgene);Acc:403893],1.89844765,11.2995336,215.4349001,8.96E-49,5.70E-47,403893
ENSCAFG00845014162,RNF181,ring finger protein 181 [Source:HGNC Symbol;Acc:HGNC:28037],1.828714635,6.555010152,215.0963081,1.06E-48,6.72E-47,475768
ENSCAFG00845021007,ARHGDIB,Rho GDP dissociation inhibitor beta [Source:HGNC Symbol;Acc:HGNC:679],1.938295821,9.880876485,214.991574,1.12E-48,7.05E-47,486666
ENSCAFG00845009475,MRPL33,mitochondrial ribosomal protein L33 [Source:NCBI gene (formerly Entrezgene);Acc:611180],1.688077692,5.882119756,214.8151402,1.22E-48,7.67E-47,475709
ENSCAFG00845022544,LSM4,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:NCBI gene (formerly Entrezgene);Acc:609922]",1.906194051,6.5239637,214.6127871,1.35E-48,8.45E-47,609922
ENSCAFG00845005966,AGBL5,AGBL carboxypeptidase 5 [Source:HGNC Symbol;Acc:HGNC:26147],2.107199169,6.601174446,214.5055517,1.43E-48,8.87E-47,475695
ENSCAFG00845008876,TOMM7,,2.401869926,4.913926422,214.0606658,1.79E-48,1.10E-46,482351
ENSCAFG00845013998,CWC25,CWC25 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:25989],1.857790377,6.354895694,212.0957919,4.79E-48,2.95E-46,480536
ENSCAFG00845023788,GALK1,galactokinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:403694],2.152256867,12.25732437,210.8659921,8.89E-48,5.40E-46,475916
ENSCAFG00845013256,KRTCAP2,keratinocyte associated protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:480131],2.294418785,7.357524046,209.897712,1.45E-47,8.71E-46,480131
ENSCAFG00845026289,,,1.521199782,9.532798743,209.1203584,2.14E-47,1.27E-45,478495
ENSCAFG00845023833,PSPC1,paraspeckle component 1 [Source:HGNC Symbol;Acc:HGNC:20320],2.167412757,6.095833043,208.9134256,2.37E-47,1.41E-45,477347
ENSCAFG00845027282,NUCKS1,nuclear casein kinase and cyclin dependent kinase substrate 1 [Source:HGNC Symbol;Acc:HGNC:29923],2.264165887,8.099718228,208.7102797,2.63E-47,1.55E-45,478944
ENSCAFG00845017057,IL2RG,interleukin 2 receptor subunit gamma [Source:NCBI gene (formerly Entrezgene);Acc:403851],2.352148658,8.426316303,208.2064114,3.38E-47,1.99E-45,403851
ENSCAFG00845008339,ZNF777,zinc finger protein 777 [Source:HGNC Symbol;Acc:HGNC:22213],1.9776523,5.723248103,207.9566431,3.83E-47,2.24E-45,482786
ENSCAFG00845015256,TMEM59,transmembrane protein 59 [Source:HGNC Symbol;Acc:HGNC:1239],1.408616068,7.666418994,207.9033143,3.94E-47,2.30E-45,479561
ENSCAFG00845016418,SRSF2,serine and arginine rich splicing factor 2 [Source:HGNC Symbol;Acc:HGNC:10783],1.568135196,8.841455785,207.837092,4.07E-47,2.36E-45,100856058
ENSCAFG00845021084,P2RY10,P2Y receptor family member 10 [Source:HGNC Symbol;Acc:HGNC:19906],2.293202319,6.336323344,207.013509,6.16E-47,3.53E-45,491980
ENSCAFG00845017781,,,2.669628164,7.599813912,206.665077,7.34E-47,4.18E-45,100856137
ENSCAFG00845002253,NOP53,NOP53 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:4333],1.741492423,9.546096113,206.3958163,8.40E-47,4.77E-45,476424
ENSCAFG00845009152,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1 [Source:HGNC Symbol;Acc:HGNC:7716],1.764245816,7.19968444,205.6281198,1.24E-46,6.98E-45,476004
ENSCAFG00845014039,CKS1B,CDC28 protein kinase regulatory subunit 1B [Source:HGNC Symbol;Acc:HGNC:19083],2.012532134,5.563933803,205.2951797,1.46E-46,8.22E-45,612237
ENSCAFG00845010709,PSMB7,proteasome 20S subunit beta 7 [Source:NCBI gene (formerly Entrezgene);Acc:100686423],1.715072576,7.172130523,204.7821101,1.89E-46,1.06E-44,100686423
ENSCAFG00845008299,CCR10,C-C motif chemokine receptor 10 [Source:HGNC Symbol;Acc:HGNC:4474],3.323994516,6.606203168,204.5700278,2.10E-46,1.17E-44,607528
ENSCAFG00845024366,RPL30,,1.739579412,9.715916442,204.4813525,2.20E-46,1.22E-44,480751
ENSCAFG00845012047,RANBP3,RAN binding protein 3 [Source:HGNC Symbol;Acc:HGNC:9850],1.850555459,6.90302936,204.171517,2.57E-46,1.42E-44,476734
ENSCAFG00845014071,YWHAE,,1.990061916,8.510496747,203.373427,3.83E-46,2.11E-44,480645
ENSCAFG00845016389,BLOC1S2,biogenesis of lysosomal organelles complex 1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:20984],1.596547276,5.432318716,203.3110691,3.96E-46,2.17E-44,612865
ENSCAFG00845021824,TECR,"trans-2,3-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:4551]",2.210258431,7.033484209,202.1783861,6.99E-46,3.82E-44,476687
ENSCAFG00845023256,#N/A,#N/A,2.490547733,4.984159594,201.7100501,8.84E-46,4.82E-44,#N/A
ENSCAFG00845010469,ANAPC15,anaphase promoting complex subunit 15 [Source:HGNC Symbol;Acc:HGNC:24531],2.069192797,6.093388719,201.4702863,9.98E-46,5.41E-44,476817
ENSCAFG00845027864,ANAPC7,anaphase promoting complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:17380],1.799509897,5.830224026,201.2268285,1.13E-45,6.09E-44,486264
ENSCAFG00845010629,PPP1CB,protein phosphatase 1 catalytic subunit beta [Source:VGNC Symbol;Acc:VGNC:44875],1.735286626,8.687298836,200.9406813,1.30E-45,7.00E-44,403558
ENSCAFG00845027962,ARPC3,,1.679752812,8.600046477,200.4470779,1.67E-45,8.86E-44,100856747
ENSCAFG00845011183,DAGLB,diacylglycerol lipase beta [Source:HGNC Symbol;Acc:HGNC:28923],1.798421429,8.667876474,200.2458385,1.85E-45,9.77E-44,479756
ENSCAFG00845015619,DNTTIP1,deoxynucleotidyltransferase terminal interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16160],1.688416302,5.546692159,199.8812702,2.22E-45,1.16E-43,477246
ENSCAFG00845009258,TPT1,,1.815930376,12.37346233,199.6143497,2.54E-45,1.33E-43,476924
ENSCAFG00845026232,MRPL49,mitochondrial ribosomal protein L49 [Source:HGNC Symbol;Acc:HGNC:1176],2.179821301,6.592311851,199.5765211,2.58E-45,1.35E-43,483747
ENSCAFG00845007665,MRPL2,mitochondrial ribosomal protein L2 [Source:HGNC Symbol;Acc:HGNC:14056],2.384771648,5.603548754,199.3218046,2.94E-45,1.52E-43,474908
ENSCAFG00845022887,POMP,,1.826889085,6.66029892,198.6642138,4.09E-45,2.11E-43,477325
ENSCAFG00845023654,MPDU1,mannose-P-dolichol utilization defect 1 [Source:HGNC Symbol;Acc:HGNC:7207],1.769522827,6.290235535,198.197332,5.17E-45,2.66E-43,489477
ENSCAFG00845005495,,,1.848786357,10.01788082,198.1151083,5.38E-45,2.76E-43,480438
ENSCAFG00845005094,VASP,vasodilator stimulated phosphoprotein [Source:NCBI gene (formerly Entrezgene);Acc:403936],2.52602665,10.89162335,198.0193816,5.65E-45,2.89E-43,403936
ENSCAFG00845019483,SNRPN,small nuclear ribonucleoprotein polypeptide N [Source:HGNC Symbol;Acc:HGNC:11164],1.467998518,6.819023934,197.9563452,5.83E-45,2.97E-43,479012
ENSCAFG00845020776,HDAC2,histone deacetylase 2 [Source:HGNC Symbol;Acc:HGNC:4853],1.534830505,7.294927639,196.780686,1.05E-44,5.32E-43,475035
ENSCAFG00845024283,BCAS2,BCAS2 pre-mRNA processing factor [Source:HGNC Symbol;Acc:HGNC:975],1.947472338,6.14033252,196.7147468,1.09E-44,5.47E-43,475805
ENSCAFG00845003700,SERTAD1,SERTA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17932],2.673624238,7.247661158,196.4162864,1.26E-44,6.34E-43,484500
ENSCAFG00845024032,H2AZ1,H2A.Z variant histone 1 [Source:NCBI gene (formerly Entrezgene);Acc:478493],2.109305962,8.726188526,195.6286824,1.88E-44,9.34E-43,478493
ENSCAFG00845021649,SEM1,,2.567745429,7.307348621,195.4246549,2.08E-44,1.03E-42,608719
ENSCAFG00845021118,ING1,inhibitor of growth family member 1 [Source:HGNC Symbol;Acc:HGNC:6062],1.768271856,6.507013421,195.0276672,2.54E-44,1.25E-42,476984
ENSCAFG00845009197,ARHGDIA,Rho GDP dissociation inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:678],1.441035702,9.313691836,194.2877387,3.69E-44,1.81E-42,475924
ENSCAFG00845023603,NT5C3A,"5'-nucleotidase, cytosolic IIIA [Source:HGNC Symbol;Acc:HGNC:17820]",2.298986009,6.869590673,193.9248153,4.42E-44,2.17E-42,475277
ENSCAFG00845030798,PORCN,,2.001475848,5.720542692,193.8923286,4.50E-44,2.19E-42,609430
ENSCAFG00845007815,MMADHC,metabolism of cobalamin associated D [Source:HGNC Symbol;Acc:HGNC:25221],1.360273644,7.261981012,193.0924083,6.72E-44,3.27E-42,476145
ENSCAFG00845027003,GPX1,glutathione peroxidase 1 [Source:NCBI gene (formerly Entrezgene);Acc:442961],2.025815983,9.465952822,193.0275818,6.94E-44,3.36E-42,442961
ENSCAFG00845028332,,,1.664480051,8.24105422,192.6128535,8.55E-44,4.13E-42,476675
ENSCAFG00845024839,,,2.183504119,7.216608525,192.1983027,1.05E-43,5.05E-42,119877026
ENSCAFG00845008237,,,1.871062429,8.363069345,191.8412467,1.26E-43,6.00E-42,100856751
ENSCAFG00845020433,SPC25,SPC25 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:24031],2.718783255,4.043718253,191.7929472,1.29E-43,6.12E-42,488388
ENSCAFG00845011363,H2AZ2,H2A.Z variant histone 2 [Source:HGNC Symbol;Acc:HGNC:20664],1.676619791,7.778908052,191.6328514,1.40E-43,6.59E-42,475501
ENSCAFG00845012898,UBE2B,ubiquitin conjugating enzyme E2 B [Source:HGNC Symbol;Acc:HGNC:12473],1.870261126,7.040078171,191.6034318,1.42E-43,6.66E-42,474683
ENSCAFG00845019282,YIPF5,Yip1 domain family member 5 [Source:HGNC Symbol;Acc:HGNC:24877],1.715363551,6.302660653,191.1404991,1.79E-43,8.38E-42,478048
ENSCAFG00845014225,BANF1,,2.050120111,7.710018502,190.4569627,2.53E-43,1.17E-41,611961
ENSCAFG00845029059,QARS1,glutaminyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:9751],1.513676538,8.033106473,190.3496349,2.67E-43,1.23E-41,476628
ENSCAFG00845001929,PSMA6,,1.728888609,6.985400286,189.6305647,3.83E-43,1.75E-41,480290
ENSCAFG00845014325,CD2BP2,,1.646323941,7.420123836,189.351017,4.41E-43,2.01E-41,489937
ENSCAFG00845020058,SMU1,SMU1 DNA replication regulator and spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:18247],1.899161373,7.234246031,188.1172967,8.19E-43,3.72E-41,474740
ENSCAFG00845021614,SPI1,Spi-1 proto-oncogene [Source:HGNC Symbol;Acc:HGNC:11241],2.168542317,10.1445258,187.6688858,1.03E-42,4.65E-41,611255
ENSCAFG00845003100,TARDBP,TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571],1.409702112,7.393956917,187.1622805,1.32E-42,5.98E-41,478234
ENSCAFG00845003232,SRGN,serglycin [Source:HGNC Symbol;Acc:HGNC:9361],3.138000395,11.75793776,186.7497558,1.63E-42,7.30E-41,609421
ENSCAFG00845028229,PCNA,proliferating cell nuclear antigen [Source:HGNC Symbol;Acc:HGNC:8729],1.993842893,8.428324602,185.3206613,3.34E-42,1.49E-40,477166
ENSCAFG00845001641,RPF1,ribosome production factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:30350],1.735650691,6.552679842,185.2953108,3.38E-42,1.51E-40,479972
ENSCAFG00845019636,GLA,galactosidase alpha [Source:HGNC Symbol;Acc:HGNC:4296],2.171022596,5.720143023,184.8870877,4.15E-42,1.84E-40,119868482
ENSCAFG00845006784,CHID1,"RNA polymerase II, I and III subunit L [Source:HGNC Symbol;Acc:HGNC:9199]",2.312102159,6.216411259,184.8291711,4.28E-42,1.89E-40,111090847
ENSCAFG00845025375,SSR4,signal sequence receptor subunit 4 [Source:NCBI gene (formerly Entrezgene);Acc:481082],1.931684637,8.72477002,184.2937581,5.60E-42,2.46E-40,481082
ENSCAFG00845010713,CYCS,"cytochrome c, somatic [Source:NCBI gene (formerly Entrezgene);Acc:475258]",1.989549782,7.788831508,183.9463201,6.67E-42,2.92E-40,475258
ENSCAFG00845019026,MDH1,,1.569070975,7.496602186,183.8706684,6.92E-42,3.02E-40,474614
ENSCAFG00845006148,#N/A,#N/A,2.207224255,6.77736931,183.3720248,8.90E-42,3.87E-40,#N/A
ENSCAFG00845016254,LY86,,2.87738652,8.08175848,182.8839776,1.14E-41,4.93E-40,478712
ENSCAFG00845015829,,,1.440036001,9.542975891,182.8362161,1.16E-41,5.04E-40,488622
ENSCAFG00845001845,YPEL3,yippee like 3 [Source:HGNC Symbol;Acc:HGNC:18327],1.991951266,8.449655265,182.3508895,1.49E-41,6.41E-40,100687196
ENSCAFG00845026595,HMGA1,high mobility group AT-hook 1 [Source:NCBI gene (formerly Entrezgene);Acc:442946],1.992174933,8.038320843,181.5880818,2.18E-41,9.37E-40,442946
ENSCAFG00845021150,PLAC8B,placenta associated 8 [Source:HGNC Symbol;Acc:HGNC:19254],3.173699781,9.523227092,181.392356,2.41E-41,1.03E-39,100685470
ENSCAFG00845013183,,,1.756781004,7.876734054,181.3678131,2.44E-41,1.04E-39,474798
ENSCAFG00845004682,MED29,mediator complex subunit 29 [Source:HGNC Symbol;Acc:HGNC:23074],1.653292389,5.744456119,180.8975517,3.09E-41,1.31E-39,612535
ENSCAFG00845019710,ARMC10,armadillo repeat containing 10 [Source:HGNC Symbol;Acc:HGNC:21706],1.668349728,6.595503323,180.500003,3.77E-41,1.59E-39,475899
ENSCAFG00845025500,#N/A,#N/A,1.746514987,9.53702643,180.4759376,3.82E-41,1.61E-39,#N/A
ENSCAFG00845027989,,,2.697968908,10.14675589,180.3336211,4.10E-41,1.72E-39,611449
ENSCAFG00845024494,DCTN3,dynactin subunit 3 [Source:HGNC Symbol;Acc:HGNC:2713],1.652399428,6.54148111,179.7769431,5.42E-41,2.27E-39,474750
ENSCAFG00845011844,RPS3,ribosomal protein S3 [Source:NCBI gene (formerly Entrezgene);Acc:476804],2.111919132,11.45739052,179.6732506,5.71E-41,2.38E-39,476804
ENSCAFG00845013865,RPL23,ribosomal protein L23 [Source:NCBI gene (formerly Entrezgene);Acc:403683],1.895765786,10.01210021,179.5838515,5.97E-41,2.49E-39,403683
ENSCAFG00845016072,PRDX3,peroxiredoxin 3 [Source:NCBI gene (formerly Entrezgene);Acc:477839],1.897593448,6.880038023,179.2399289,7.10E-41,2.95E-39,477839
ENSCAFG00845009248,GDE1,,2.150913725,7.421214144,179.1704889,7.35E-41,3.04E-39,479827
ENSCAFG00845007438,WDR61,,1.82616021,5.998840725,178.7476627,9.10E-41,3.75E-39,479068
ENSCAFG00845017050,HMGB2,high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000],1.833404896,9.484527025,177.5349697,1.67E-40,6.86E-39,486068
ENSCAFG00845008496,EIF3D,eukaryotic translation initiation factor 3 subunit D [Source:HGNC Symbol;Acc:HGNC:3278],1.39787798,8.934396572,176.9022444,2.30E-40,9.36E-39,608665
ENSCAFG00845027765,SHLD1,shieldin complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:26318],2.822087155,4.097209189,176.8140087,2.40E-40,9.76E-39,100855997
ENSCAFG00845007927,TUBB,tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778],2.370359003,7.961371016,176.7725099,2.46E-40,9.93E-39,474830
ENSCAFG00845027273,ATP5MK,,1.936323301,6.175935203,176.5223618,2.78E-40,1.12E-38,100682634
ENSCAFG00845022992,PSMB1,,1.562312708,7.562139363,176.0388755,3.55E-40,1.42E-38,475040
ENSCAFG00845030039,GAR1,retinal pigment epithelium-derived rhodopsin homolog [Source:HGNC Symbol;Acc:HGNC:10450],1.826658083,5.504050473,174.8800345,6.36E-40,2.54E-38,610525
ENSCAFG00845001404,PSENEN,"presenilin enhancer, gamma-secretase subunit [Source:NCBI gene (formerly Entrezgene);Acc:476479]",1.751624844,6.571651194,174.4575838,7.86E-40,3.13E-38,476479
ENSCAFG00845028623,CCDC32,coiled-coil domain containing 32 [Source:HGNC Symbol;Acc:HGNC:28295],1.858753367,5.289989268,174.2593782,8.69E-40,3.45E-38,608471
ENSCAFG00845007821,DHX15,DEAH-box helicase 15 [Source:HGNC Symbol;Acc:HGNC:2738],1.540448653,7.582350313,174.1341843,9.25E-40,3.67E-38,488856
ENSCAFG00845015945,SNRPD1,small nuclear ribonucleoprotein D1 polypeptide [Source:NCBI gene (formerly Entrezgene);Acc:480178],1.954016586,5.988901338,174.0524007,9.64E-40,3.81E-38,480178
ENSCAFG00845016469,NOP56,NOP56 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:15911],1.465537299,7.4430199,173.9914864,9.94E-40,3.91E-38,612871
ENSCAFG00845028311,VPS29,VPS29 retromer complex component [Source:NCBI gene (formerly Entrezgene);Acc:477477],1.512919042,6.087613761,173.1528059,1.52E-39,5.93E-38,477477
ENSCAFG00845009549,GIMAP6,"GTPase, IMAP family member 6 [Source:HGNC Symbol;Acc:HGNC:21918]",1.775249456,8.342099822,172.4591477,2.15E-39,8.38E-38,482796
ENSCAFG00845009412,SERINC1,serine incorporator 1 [Source:HGNC Symbol;Acc:HGNC:13464],1.449148586,8.005903986,172.0903526,2.59E-39,1.00E-37,476277
ENSCAFG00845015478,GCDH,glutaryl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4189],1.922175921,5.423504514,171.7247755,3.11E-39,1.20E-37,476696
ENSCAFG00845003436,ZNF394,zinc finger protein 394 [Source:HGNC Symbol;Acc:HGNC:18832],1.791304716,5.819207114,171.185301,4.08E-39,1.56E-37,479741
ENSCAFG00845028478,ARID5A,,1.865748505,6.982942657,171.1613585,4.13E-39,1.58E-37,483050
ENSCAFG00845014514,SUGP1,SURP and G-patch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18643],1.550086423,6.222713362,171.0074748,4.46E-39,1.70E-37,476661
ENSCAFG00845022491,ROMO1,reactive oxygen species modulator 1 [Source:HGNC Symbol;Acc:HGNC:16185],2.121202895,5.115928048,169.9178533,7.71E-39,2.92E-37,477215
ENSCAFG00845000492,MED28,mediator complex subunit 28 [Source:HGNC Symbol;Acc:HGNC:24628],1.592614267,6.521920978,169.7025773,8.59E-39,3.25E-37,488813
ENSCAFG00845012221,KAT8,lysine acetyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:17933],1.697091706,7.119525532,169.3928128,1.00E-38,3.78E-37,479777
ENSCAFG00845009482,GIMAP4,"GTPase, IMAP family member 4 [Source:HGNC Symbol;Acc:HGNC:21872]",2.612810641,8.952492401,169.2602454,1.07E-38,4.03E-37,475533
ENSCAFG00845001976,MRPL18,mitochondrial ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:14477],1.578327529,6.067078777,169.1499705,1.13E-38,4.25E-37,476260
ENSCAFG00845023647,MCTS1,,1.866297685,5.651854642,168.9392084,1.26E-38,4.71E-37,481038
ENSCAFG00845012798,CYRIB,CYFIP related Rac1 interactor B [Source:HGNC Symbol;Acc:HGNC:25216],1.429676238,8.62379921,168.4415428,1.62E-38,6.04E-37,482041
ENSCAFG00845026505,CISD2,CDGSH iron sulfur domain 2 [Source:HGNC Symbol;Acc:HGNC:24212],1.73148871,6.45457374,168.3227234,1.72E-38,6.39E-37,106558129
ENSCAFG00845020751,PSMC5,"proteasome 26S subunit, ATPase 5 [Source:HGNC Symbol;Acc:HGNC:9552]",1.403723581,7.295444036,168.2333955,1.80E-38,6.67E-37,480478
ENSCAFG00845026765,DPM1,"dolichyl-phosphate mannosyltransferase subunit 1, catalytic [Source:HGNC Symbol;Acc:HGNC:3005]",1.694790187,6.465600525,168.0642745,1.96E-38,7.24E-37,477264
ENSCAFG00845026094,DMAC1,distal membrane arm assembly component 1 [Source:HGNC Symbol;Acc:HGNC:30536],2.46001803,5.841026662,167.8020347,2.23E-38,8.24E-37,474705
